Aquila chrysaetos
Aquila clanga
Aquila gurneyi
Aquila hastata
Aquila heliaca
Aquila nipalensis
Aquila pomarina
Aquila rapax
Aquila verreauxii
Asturina nitida
Aviceda cuculoides
Aviceda jerdoni
Aviceda leuphotes
Aviceda madagascariensis
Aviceda subcristata
Busarellus nigricollis
Butastur indicus
Butastur liventer
Butastur rufipennis
Butastur teesa
Buteo albicaudatus
Buteo albigula
Buteo albonotatus
Buteo augur
Buteo auguralis
Buteo brachypterus
Buteo brachyurus
Buteo buteo
Buteo galapagoensis
Buteo hemilasius
Buteo jamaicensis
Buteo lagopus
Buteo leucorrhous
Buteo lineatus
Buteo magnirostris
Buteo oreophilus
Buteo platypterus
Buteo poecilochrous
Buteo polyosoma
Buteo regalis
Buteo ridgwayi
Buteo rufinus
Buteo rufofuscus
Buteo socotraensis
Buteo solitarius
Buteo swainsoni
Buteo ventralis
Buteogallus aequinoctialis
Buteogallus anthracinus
Buteogallus meridionalis
Buteogallus subtilis
Buteogallus urubitinga
Chelictinia riocourii
Chondrohierax uncinatus
Chondrohierax uncinatus wilsonii
Circaetus beaudouini
Circaetus cinerascens
Circaetus cinereus
Circaetus fasciolatus
Circaetus gallicus
Circaetus pectoralis
Circus aeruginosus
Circus approximans
Circus assimilis
Circus buffoni
Circus cinereus
Circus cyaneus
Circus macrourus
Circus maillardi
Circus maurus
Circus melanoleucos
Circus pygargus
Circus ranivorus
Circus spilonotus
Dryotriorchis spectabilis
Elanoides forficatus
Elanus axillaris
Elanus caeruleus
Elanus leucurus
Elanus scriptus
Erythrotriorchis buergersi
Erythrotriorchis radiatus
Eutriorchis astur
Gampsonyx swainsonii
Geranoaetus melanoleucus
Geranospiza caerulescens
Gypaetus barbatus
Gypohierax angolensis
Gyps africanus
Gyps bengalensis
Gyps coprotheres
Gyps fulvus
Gyps himalayensis
Gyps indicus
Gyps rueppellii
Gyps tenuirostris
Haliaeetus albicilla
Haliaeetus leucocephalus
Haliaeetus leucogaster
Haliaeetus leucoryphus
Haliaeetus pelagicus
Haliaeetus sanfordi
Haliaeetus vocifer
Haliaeetus vociferoides
Haliastur indus
Haliastur sphenurus
Hamirostra melanosternon
Harpagus bidentatus
Harpagus diodon
Harpia harpyja
Harpyhaliaetus coronatus
Harpyhaliaetus solitarius
Harpyopsis novaeguineae
Henicopernis infuscatus
Henicopernis longicauda
Hieraaetus ayresii
Hieraaetus fasciatus
Hieraaetus kienerii
Hieraaetus morphnoides
Hieraaetus pennatus
Hieraaetus spilogaster
Hieraaetus wahlbergi
Ichthyophaga humilis
Ichthyophaga ichthyaetus
Ictinaetus malayensis
Ictinia mississippiensis
Ictinia plumbea
Kaupifalco monogrammicus
Leptodon cayanensis
Leucopternis albicollis
Leucopternis kuhli
Leucopternis lacernulatus
Leucopternis melanops
Leucopternis occidentalis
Leucopternis plumbeus
Leucopternis polionotus
Leucopternis princeps
Leucopternis schistaceus
Leucopternis semiplumbeus
Lophaetus occipitalis
Lophoictinia isura
Macheiramphus alcinus
Megatriorchis doriae
Melierax canorus
Melierax metabates
Melierax poliopterus
Micronisus gabar
Milvus migrans
Milvus milvus
Morphnus guianensis
Necrosyrtes monachus
Neophron percnopterus
Oroaetus isidori
Parabuteo unicinctus
Pernis apivorus
Pernis celebensis
Pernis ptilorhynchus
Pithecophaga jefferyi
Polemaetus bellicosus
Polyboroides radiatus
Polyboroides typus
Rostrhamus hamatus
Rostrhamus sociabilis
Sarcogyps calvus
Spilornis cheela
Spilornis elgini
Spilornis kinabaluensis
Spilornis klossi
Spilornis rufipectus
Spizaetus africanus
Spizaetus alboniger
Spizaetus bartelsi
Spizaetus cirrhatus
Spizaetus lanceolatus
Spizaetus nanus
Spizaetus nipalensis
Spizaetus ornatus
Spizaetus philippensis
Spizaetus tyrannus
Spizastur melanoleucus
Stephanoaetus coronatus
Terathopius ecaudatus
Torgos tracheliotus
Trigonoceps occipitalis
Urotriorchis macrourus
Gymnogyps californianus
Sarcoramphus papa
Vultur gryphus
Caracara cheriway
Caracara plancus
Daptrius ater
Falco alopex
Falco amurensis
Falco araeus
Falco ardosiaceus
Falco berigora
Falco biarmicus
Falco cenchroides
Falco cherrug
Falco chicquera
Falco columbarius
Falco concolor
Falco cuvierii
Falco deiroleucus
Falco dickinsoni
Falco eleonorae
Falco fasciinucha
Falco femoralis
Falco hypoleucos
Falco jugger
Falco longipennis
Falco mexicanus
Falco moluccensis
Falco naumanni
Falco newtoni
Falco newtoni
Falco novaeseelandiae
Falco pelegrinoides
Falco peregrinus
Falco punctatus
Falco rufigularis
Falco rupicoloides
Falco rusticolus
Falco severus
Falco sparverius
Falco subbuteo
Falco subniger
Falco tinnunculus
Falco vespertinus
Falco zoniventris
Herpetotheres cachinnans
Ibycter americanus
Micrastur buckleyi
Micrastur gilvicollis
Micrastur mintoni
Micrastur mirandollei
Micrastur plumbeus
Micrastur ruficollis
Micrastur semitorquatus
Microhierax caerulescens
Microhierax erythrogenys
Microhierax fringillarius
Microhierax latifrons
Microhierax melanoleucos
Milvago chimachima
Milvago chimango
Phalcoboenus albogularis
Phalcoboenus australis
Phalcoboenus carunculatus
Phalcoboenus megalopterus
Polihierax insignis
Polihierax semitorquatus
Spiziapteryx circumcincta
Pandion haliaetus
Sagittarius serpentarius
Crax alberti
Agalychnis callidryas
Agalychnis moreletii
Agalychnis saltator
Agalychnis spurrelli
Mantella aurantiaca
Mantella baroni
Mantella bernhardi
Mantella betsileo
Mantella cowanii
Mantella crocea
Mantella ebenaui
Mantella expectata
Mantella haraldmeieri
Mantella laevigata
Mantella madagascariensis
Mantella manery
Mantella milotympanum
Mantella nigricans
Mantella pulchra
Mantella viridis
Dyscophus antongilii
Scaphiophryne gottlebei
Ambystoma dumerilii
Ambystoma mexicanum
Andrias davidianus
Andrias japonicus
Cryptobranchus alleganiensis
Hynobius amjiensis
Neurergus kaiseri
Carcharhinus longimanus
Sphyrna lewini
Sphyrna mokarran
Sphyrna zygaena
Cetorhinus maximus
Carcharodon carcharias
Lamna nasus
Rhincodon typus
Anoxypristis cuspidata
Pristis clavata
Pristis microdon
Pristis pectinata
Pristis perotteti
Pristis pristis
Pristis zijsron
Manta alfredi
Manta birostris
Acipenser baerii
Acipenser brevirostrum
Acipenser dabryanus
Acipenser fulvescens
Acipenser gueldenstaedtii
Acipenser medirostris
Acipenser mikadoi
Acipenser naccarii
Acipenser nudiventris
Acipenser oxyrinchus
Acipenser persicus
Acipenser ruthenus
Acipenser schrenckii
Acipenser sinensis
Acipenser stellatus
Acipenser sturio
Acipenser transmontanus
Huso dauricus
Huso huso
Pseudoscaphirhynchus fedtschenkoi
Pseudoscaphirhynchus hermanni
Pseudoscaphirhynchus kaufmanni
Scaphirhynchus albus
Scaphirhynchus platorynchus
Scaphirhynchus suttkusi
Polyodon spathula
Psephurus gladius
Anguilla anguilla
Chasmistes cujus
Caecobarbus geertsii
Probarbus jullieni
Arapaima gigas
Scleropages formosus
Cheilinus undulatus
Totoaba macdonaldi
Pangasianodon gigas
Hippocampus abdominalis
Hippocampus alatus
Hippocampus algiricus
Hippocampus angustus
Hippocampus barbouri
Hippocampus bargibanti
Hippocampus biocellatus
Hippocampus borboniensis
Hippocampus breviceps
Hippocampus camelopardalis
Hippocampus capensis
Hippocampus colemani
Hippocampus comes
Hippocampus coronatus
Hippocampus debelius
Hippocampus denise
Hippocampus erectus
Hippocampus fisheri
Hippocampus fuscus
Hippocampus grandiceps
Hippocampus guttulatus
Hippocampus hendriki
Hippocampus hippocampus
Hippocampus histrix
Hippocampus ingens
Hippocampus jayakari
Hippocampus jugumus
Hippocampus kelloggi
Hippocampus kuda
Hippocampus lichtensteinii
Hippocampus minotaur
Hippocampus mohnikei
Hippocampus montebelloensis
Hippocampus multispinus
Hippocampus paradoxus
Hippocampus patagonicus
Hippocampus pontohi
Hippocampus procerus
Hippocampus queenslandicus
Hippocampus reidi
Hippocampus satomiae
Hippocampus semispinosus
Hippocampus severnsi
Hippocampus sindonis
Hippocampus spinosissimus
Hippocampus subelongatus
Hippocampus trimaculatus
Hippocampus tyro
Hippocampus waleananus
Hippocampus whitei
Hippocampus zebra
Hippocampus zosterae
Neoceratodus forsteri
Latimeria chalumnae
Latimeria menadoensis
Isostichopus fuscus
Aphonopelma albiceps
Aphonopelma pallidum
Brachypelma albopilosum
Brachypelma andrewi
Brachypelma angustum
Brachypelma annitha
Brachypelma auratum
Brachypelma aureoceps
Brachypelma baumgarteni
Brachypelma boehmei
Brachypelma embrithes
Brachypelma emilia
Brachypelma epicureanum
Brachypelma fossorium
Brachypelma hamorii
Brachypelma kahlenbergi
Brachypelma klaasi
Brachypelma ruhnaui
Brachypelma sabulosum
Brachypelma schroederi
Brachypelma smithi
Brachypelma vagans
Brachypelma verdezi
Pandinus dictator
Pandinus gambiensis
Pandinus imperator
Colophon barnardi
Colophon berrisfordi
Colophon cameroni
Colophon cassoni
Colophon eastmani
Colophon endroedyi
Colophon haughtoni
Colophon izardi
Colophon kawaii
Colophon montisatris
Colophon neli
Colophon oweni
Colophon primosi
Colophon stokoei
Colophon thunbergi
Colophon westwoodi
Colophon whitei
Dynastes satanas
Agrias amydon boliviensis
Morpho godartii lachaumei
Prepona praeneste buckleyana
Atrophaneura jophon
Atrophaneura pandiyana
Bhutanitis lidderdalii
Bhutanitis ludlowi
Bhutanitis mansfieldi
Bhutanitis thaidina
Ornithoptera aesacus
Ornithoptera akakeae
Ornithoptera alexandrae
Ornithoptera allottei
Ornithoptera chimaera
Ornithoptera croesus
Ornithoptera goliath
Ornithoptera meridionalis
Ornithoptera paradisea
Ornithoptera priamus
Ornithoptera rothschildi
Ornithoptera tithonus
Ornithoptera victoriae
Papilio chikae
Papilio homerus
Papilio hospiton
Parnassius apollo
Teinopalpus aureus
Teinopalpus imperialis
Trogonoptera brookiana
Trogonoptera trojana
Troides aeacus
Troides amphrysus
Troides andromache
Troides criton
Troides cuneifera
Troides darsius
Troides dohertyi
Troides haliphron
Troides helena
Troides hypolitus
Troides magellanus
Troides minos
Troides miranda
Troides oblongomaculatus
Troides plato
Troides prattorum
Troides rhadamantus
Troides riedeli
Troides vandepolli
Hirudo medicinalis
Hirudo verbana
Lithophaga lithophaga
Conradilla caelata
Cyprogenia aberti
Dromus dromas
Epioblasma curtisii
Epioblasma florentina
Epioblasma sampsonii
Epioblasma sulcata perobliqua
Epioblasma torulosa gubernaculum
Epioblasma torulosa rangiana
Epioblasma torulosa torulosa
Epioblasma turgidula
Epioblasma walkeri
Fusconaia cuneolus
Fusconaia edgariana
Lampsilis higginsii
Lampsilis orbiculata orbiculata
Lampsilis satur
Lampsilis virescens
Plethobasus cicatricosus
Plethobasus cooperianus
Pleurobema clava
Pleurobema plenum
Potamilus capax
Quadrula intermedia
Quadrula sparsa
Toxolasma cylindrella
Unio nickliniana
Unio tampicoensis tecomatensis
Villosa trabalis
Hippopus hippopus
Hippopus porcellanus
Tridacna crocea
Tridacna derasa
Tridacna gigas
Tridacna maxima
Tridacna rosewateri
Tridacna squamosa
Tridacna tevoroa
Strombus gigas
Achatinella abbreviata
Achatinella apexfulva
Achatinella bellula
Achatinella buddii
Achatinella bulimoides
Achatinella byronii
Achatinella caesia
Achatinella casta
Achatinella cestus
Achatinella concavospira
Achatinella curta
Achatinella decipiens
Achatinella decora
Achatinella dimorpha
Achatinella elegans
Achatinella fulgens
Achatinella fuscobasis
Achatinella juddii
Achatinella juncea
Achatinella lehuiensis
Achatinella leucorrhaphe
Achatinella lila
Achatinella livida
Achatinella lorata
Achatinella mustelina
Achatinella papyracea
Achatinella phaeozona
Achatinella pulcherrima
Achatinella pupukanioe
Achatinella sowerbyana
Achatinella spaldingi
Achatinella stewartii
Achatinella swiftii
Achatinella taeniolata
Achatinella thaanumi
Achatinella turgida
Achatinella valida
Achatinella viridans
Achatinella vulpina
Papustyla pulcherrima
Allopathes denhartogi
Allopathes desbonni
Allopathes robillardi
Antipathes alopecuroides
Antipathes arborea
Antipathes assimilis
Antipathes atlantica
Antipathes boscii
Antipathes brookii
Antipathes caribbeana
Antipathes catharinae
Antipathes ceylonensis
Antipathes chamaemorus
Antipathes chota
Antipathes curvata
Antipathes cylindrica
Antipathes delicatula
Antipathes dendrochristos
Antipathes densa
Antipathes dichotoma
Antipathes dissecta
Antipathes dubia
Antipathes elegans
Antipathes erinaceus
Antipathes flabellum
Antipathes fragilis
Antipathes fruticosa
Antipathes furcata
Antipathes galapagensis
Antipathes gallensis
Antipathes glutinata
Antipathes gracilis
Antipathes grandiflora
Antipathes grandis
Antipathes grayi
Antipathes griggi
Antipathes herdmani
Antipathes hypnoides
Antipathes indistincta
Antipathes intermedia
Antipathes irregularis
Antipathes lenta
Antipathes lentipinna
Antipathes longibrachiata
Antipathes mediterranea
Antipathes minor
Antipathes nilanduensis
Antipathes pauroclema
Antipathes pectinata
Antipathes plana
Antipathes plantagenista
Antipathes pseudodichotoma
Antipathes regularis
Antipathes rhipidion
Antipathes rubra
Antipathes rubusiformis
Antipathes salicoides
Antipathes sarothrum
Antipathes sealarki
Antipathes sibogae
Antipathes simplex
Antipathes simpsoni
Antipathes speciosa
Antipathes spinulosa
Antipathes ternatensis
Antipathes thamnoides
Antipathes tristis
Antipathes umbratica
Stylaster verrillii
Systemapora ornata
